Unnamed: 0,kernel,molecule,backend,expect,expect_ideal,expect_sq,expect_sq_ideal,fidelity,depth,n_2qubit,Kernel,std,std_ideal,bias,bias_rel,Molecule,Groups
39,fc,LiH,ionq_aria1,-2.3313417954968173e-07,-4.0842793116011556e-07,2.9649476366759155e-07,2.9649476366759155e-07,0.5275579,33,7,FC,0.0005445132774469745,0.000544513174178749,1.7529375161043383e-07,1.7529375161043383e-07,$\mathrm{LiH}$,1
40,fc,LiH,ionq_aria1,-1.4013458245487043e-07,-2.0421396558015252e-07,1.4796359395061382e-07,1.4796359395061382e-07,0.7591762,26,3,FC,0.00038466033628763,0.0003846603076056458,6.407938312528209e-08,6.407938312528209e-08,$\mathrm{LiH}$,1
0,qwc,LiH,ionq_aria1,-3.815719242037392,-3.815719242037392,14.578845012012822,14.578845012012822,1.0,0,0,QWC,0.13831730896172306,0.13831730896172306,0.0,0.0,$\mathrm{LiH}$,1
1,qwc,LiH,ionq_aria1,-0.00022223973764427742,-0.0002227343806803878,0.00042315747776978696,0.00042315747776978696,0.9981034,3,0,QWC,0.02056959132478812,0.02056958597457542,4.94643036110388e-07,0.0022207754123965934,$\mathrm{LiH}$,1
2,qwc,LiH,ionq_aria1,-0.0002222397376441205,-0.00022273438068022902,0.0004231574777697835,0.0004231574777697835,0.9981034,3,0,QWC,0.02056959132478804,0.02056958597457534,4.946430361085178e-07,0.00222077541238978,$\mathrm{LiH}$,1
3,qwc,LiH,ionq_aria1,-0.00022223973764412333,-0.00022273438068023206,0.00042315747776978317,0.00042315747776978317,0.9981034,4,0,QWC,0.02056959132478803,0.02056958597457533,4.946430361087346e-07,0.002220775412390723,$\mathrm{LiH}$,1
4,qwc,LiH,ionq_aria1,-0.00022223973764426823,-0.00022273438068037648,0.00042315747776978816,0.00042315747776978816,0.9981034,4,0,QWC,0.020569591324788153,0.02056958597457545,4.946430361082467e-07,0.0022207754123870927,$\mathrm{LiH}$,1
5,qwc,LiH,ionq_aria1,-6.851735642547176e-05,-6.863178608678554e-05,0.0004489852508570991,0.0004489852508570991,0.9968457,4,0,QWC,0.021189161291305693,0.0211891609209765,1.1442966131377662e-07,0.0016672983152307772,$\mathrm{LiH}$,1
6,qwc,LiH,ionq_aria1,-6.851735642539084e-05,-6.86317860867058e-05,0.00044898525085709616,0.00044898525085709616,0.9968457,4,0,QWC,0.021189161291305623,0.02118916092097643,1.1442966131495569e-07,0.0016672983152498941,$\mathrm{LiH}$,1
7,qwc,LiH,ionq_aria1,-6.85173564253867e-05,-6.86317860867034e-05,0.0004489852508570948,0.0004489852508570948,0.9968457,4,0,QWC,0.021189161291305592,0.021189160920976398,1.1442966131669041e-07,0.0016672983152752282,$\mathrm{LiH}$,1
8,qwc,LiH,ionq_aria1,-6.851735642547412e-05,-6.863178608678975e-05,0.00044898525085709844,0.00044898525085709844,0.9968457,3,0,QWC,0.02118916129130568,0.02118916092097648,1.1442966131563332e-07,0.001667298315257728,$\mathrm{LiH}$,1
9,qwc,LiH,ionq_aria1,-0.005821021180245083,-0.005846961924030614,0.0010184446131399618,0.0010184446131399618,0.9962103,3,0,QWC,0.03137770427483662,0.03137288079534454,2.59407437855309e-05,0.00443661924304932,$\mathrm{LiH}$,1
10,qwc,LiH,ionq_aria1,-0.005821021180245077,-0.005846961924030614,0.0010184446131399616,0.0010184446131399616,0.9962103,4,0,QWC,0.03137770427483661,0.03137288079534453,2.594074378553697e-05,0.004436619243050359,$\mathrm{LiH}$,1
11,qwc,LiH,ionq_aria1,-0.005821021180245083,-0.0058469619240306145,0.0010184446131399616,0.0010184446131399616,0.9962103,4,0,QWC,0.03137770427483661,0.03137288079534453,2.5940743785531767e-05,0.004436619243049468,$\mathrm{LiH}$,1
12,qwc,LiH,ionq_aria1,-0.005821021180245078,-0.005846961924030613,0.0010184446131399614,0.0010184446131399614,0.9962103,4,0,QWC,0.03137770427483661,0.03137288079534453,2.594074378553437e-05,0.0044366192430499145,$\mathrm{LiH}$,1
13,qwc,LiH,ionq_aria1,-4.259268163415323e-05,-4.2693835774438914e-05,0.0008132852393209672,0.0008132852393209672,0.9974885,4,0,QWC,0.028518124503277533,0.028518124352021366,1.0115414028568395e-07,0.0023692914550967944,$\mathrm{LiH}$,1
14,qwc,LiH,ionq_aria1,-4.2592681634152627e-05,-4.269383577443434e-05,0.0008132852393209671,0.0008132852393209671,0.9974885,3,0,QWC,0.02851812450327753,0.028518124352021366,1.0115414028171306e-07,0.0023692914550040396,$\mathrm{LiH}$,1
15,qwc,LiH,ionq_aria1,-0.0008256146369588983,-0.0008274588096661767,0.000515709976967929,0.000515709976967929,0.9968457,4,0,QWC,0.02269423577561422,0.022694168609716348,1.8441727072783607e-06,0.0022287184398004766,$\mathrm{LiH}$,1
16,qwc,LiH,ionq_aria1,-0.0008256146369591515,-0.0008274588096664295,0.0005157099769679286,0.0005157099769679286,0.9968457,3,0,QWC,0.022694235775614198,0.02269416860971633,1.8441727072780354e-06,0.0022287184397994024,$\mathrm{LiH}$,1
17,qwc,LiH,ionq_aria1,-0.0008256146369591639,-0.0008274588096664401,0.0005157099769679291,0.0005157099769679291,0.9968457,4,0,QWC,0.022694235775614212,0.02269416860971634,1.8441727072761923e-06,0.0022287184397971464,$\mathrm{LiH}$,1
18,qwc,LiH,ionq_aria1,-0.0008256146369588911,-0.0008274588096661666,0.0005157099769679292,0.0005157099769679292,0.9968457,4,0,QWC,0.022694235775614222,0.02269416860971635,1.8441727072754334e-06,0.002228718439796966,$\mathrm{LiH}$,1
19,qwc,LiH,ionq_aria1,0.001198257822543998,0.0012007725363826697,0.0003722921135165763,0.0003722921135165763,0.9937444,4,0,QWC,0.01925762944153014,0.019257472804925506,-2.5147138386716686e-06,0.0020942466307959126,$\mathrm{LiH}$,1
20,qwc,LiH,ionq_aria1,0.000670338813515711,0.0006718940990023393,0.0003196695065730873,0.0003196695065730873,0.9943817,4,0,QWC,0.017866733121871543,0.01786667470160055,-1.5552854866283505e-06,0.0023147777141333927,$\mathrm{LiH}$,1
21,qwc,LiH,ionq_aria1,0.0006703388135154557,0.0006718940990020808,0.0003196695065730868,0.0003196695065730868,0.9943817,4,0,QWC,0.017866733121871536,0.017866674701600544,-1.5552854866250979e-06,0.0023147777141294427,$\mathrm{LiH}$,1
22,qwc,LiH,ionq_aria1,-2.3699848551818334e-05,-2.3787818103985382e-05,0.00017919157544813422,0.00017919157544813422,0.9962619,4,0,QWC,0.013386224776437637,0.01338622462040153,8.796955216704795e-08,0.0036980925187211533,$\mathrm{LiH}$,1
23,qwc,LiH,ionq_aria1,-1.5393648095294316e-05,-1.5463130372873356e-05,0.00013789836433800235,0.00013789836433800235,0.9962619,3,0,QWC,0.011743003337034383,0.011743003245746014,6.94822775790401e-08,0.004493416009796528,$\mathrm{LiH}$,1
24,qwc,LiH,ionq_aria1,5.536629434778514e-05,5.561302817877406e-05,0.00015666709467926148,0.00015666709467926148,0.9931201,4,0,QWC,0.012516550213725493,0.012516549119879579,-2.46733830988926e-07,0.004436619243170388,$\mathrm{LiH}$,1
25,qwc,LiH,ionq_aria1,2.2051024729753164e-05,2.2167821106667735e-05,0.00021253953365458228,0.00021253953365458228,0.9949979,4,0,QWC,0.014578718990600328,0.014578718813472247,-1.1679637691457183e-07,0.005268735089144205,$\mathrm{LiH}$,1
26,qwc,LiH,ionq_aria1,3.0357225186274983e-05,3.049250883777856e-05,0.00017135752452954124,0.00017135752452954124,0.9949979,4,0,QWC,0.013090324784680488,0.013090324470250768,-1.352836515035758e-07,0.004436619243870374,$\mathrm{LiH}$,1
27,qwc,LiH,ionq_aria1,6.373770532649848e-05,6.387719293862073e-05,0.00011290276321975017,0.00011290276321975017,0.996234,4,0,QWC,0.010625380027305842,0.01062537918965589,-1.3948761212224936e-07,0.002183684124258283,$\mathrm{LiH}$,1
28,qwc,LiH,ionq_aria1,6.640439990240334e-05,6.655577134686216e-05,0.00012146383348092933,0.00012146383348092933,0.996234,3,0,QWC,0.011020863121217092,0.011020862208113744,-1.51371444458815e-07,0.002274354896586313,$\mathrm{LiH}$,1
29,qwc,LiH,ionq_aria1,6.640439990241157e-05,6.655577134686949e-05,0.00012146383348092993,0.00012146383348092993,0.996234,4,0,QWC,0.011020863121217118,0.01102086220811377,-1.5137144445792053e-07,0.002274354896572623,$\mathrm{LiH}$,1
30,qwc,LiH,ionq_aria1,6.640439990240456e-05,6.655577134686187e-05,0.00012146383348092997,0.00012146383348092997,0.996234,4,0,QWC,0.01102086312121712,0.011020862208113774,-1.5137144445731066e-07,0.0022743548965637205,$\mathrm{LiH}$,1
31,qwc,LiH,ionq_aria1,-0.0005590528936351028,-0.0005616078445176412,0.00010978129399188949,0.00010978129399188949,0.9962068,4,0,QWC,0.010462731663098683,0.010462594832108608,2.5549508825384966e-06,0.004549350418587753,$\mathrm{LiH}$,1
32,qwc,LiH,ionq_aria1,-0.000587707303815862,-0.0005903263570903411,0.00011102477826897383,0.00011102477826897383,0.9955868,3,0,QWC,0.010520426721099069,0.01052028008472675,2.6190532744790494e-06,0.00443661924124157,$\mathrm{LiH}$,1
33,qwc,LiH,ionq_aria1,-0.0005897786364300765,-0.0005924069203717009,0.00011880603719703972,0.00011880603719703972,0.9955868,4,0,QWC,0.010883850346134424,0.010883707605303234,2.6282839416244064e-06,0.004436619241340582,$\mathrm{LiH}$,1
34,qwc,LiH,ionq_aria1,-0.0005877073038158509,-0.0005903263570903301,0.00011102477826897418,0.00011102477826897418,0.9955868,4,0,QWC,0.010520426721099086,0.010520280084726767,2.6190532744792662e-06,0.00443661924124202,$\mathrm{LiH}$,1
35,qwc,LiH,ionq_aria1,-0.0006205174925562522,-0.0006232827608459701,6.282114602224237e-05,6.282114602224237e-05,0.9962068,3,0,QWC,0.00790165198320415,0.007901434339553457,2.7652682897178664e-06,0.004436619241585664,$\mathrm{LiH}$,1
36,qwc,LiH,ionq_aria1,-0.0006205174925562784,-0.0006232827608459964,6.282114602224238e-05,6.282114602224238e-05,0.9962068,4,0,QWC,0.007901651983204147,0.007901434339553457,2.765268289717975e-06,0.00443661924158565,$\mathrm{LiH}$,1
37,qwc,LiH,ionq_aria1,-0.0006205174925562519,-0.0006232827608459692,6.282114602224238e-05,6.282114602224238e-05,0.9962068,4,0,QWC,0.007901651983204151,0.007901434339553459,2.7652682897173243e-06,0.0044366192415848,$\mathrm{LiH}$,1
38,qwc,LiH,ionq_aria1,-0.0006203714621169213,-0.0006231360796381396,6.011628687587041e-05,6.011628687587041e-05,0.9962068,4,0,QWC,0.00772861087937938,0.007728388467340628,2.7646175212182314e-06,0.004436619241857522,$\mathrm{LiH}$,1
39,qwc,LiH,ionq_aria1,-0.00048707712239378,-0.0004892477282797144,7.222891542433154e-05,7.222891542433154e-05,0.9962075,4,0,QWC,0.00848479058676006,0.00848466570258986,2.170605885934375e-06,0.0044366192431115154,$\mathrm{LiH}$,1
40,qwc,LiH,ionq_aria1,-0.0004602039380499296,-0.0004622547865310736,7.682775274082948e-05,7.682775274082948e-05,0.9962075,4,0,QWC,0.008753054614032339,0.00875294654691542,2.050848481144037e-06,0.004436619243111234,$\mathrm{LiH}$,1
41,qwc,LiH,ionq_aria1,-0.0004602039380499277,-0.0004622547865310724,7.682775274082948e-05,7.682775274082948e-05,0.9962075,4,0,QWC,0.008753054614032339,0.00875294654691542,2.0508484811447418e-06,0.0044366192431127705,$\mathrm{LiH}$,1
42,qwc,LiH,ionq_aria1,-0.0004602039380499362,-0.0004622547865310804,7.682775274082947e-05,7.682775274082947e-05,0.9962075,3,0,QWC,0.008753054614032337,0.00875294654691542,2.0508484811441996e-06,0.0044366192431115215,$\mathrm{LiH}$,1
43,qwc,LiH,ionq_aria1,-0.0004602039380499361,-0.0004622547865310802,7.682775274082954e-05,7.682775274082954e-05,0.9962075,4,0,QWC,0.008753054614032342,0.008752946546915424,2.0508484811441454e-06,0.004436619243111405,$\mathrm{LiH}$,1
44,qwc,LiH,ionq_aria1,-0.0004870771223937756,-0.0004892477282797097,7.222891542433153e-05,7.222891542433153e-05,0.9962075,4,0,QWC,0.00848479058676006,0.00848466570258986,2.1706058859341038e-06,0.004436619243111004,$\mathrm{LiH}$,1
45,qwc,LiH,ionq_aria1,-0.0004602039380499295,-0.00046225478653107334,7.682775274082952e-05,7.682775274082952e-05,0.9962075,4,0,QWC,0.008753054614032342,0.008752946546915424,2.05084848114382e-06,0.004436619243110768,$\mathrm{LiH}$,1
46,qwc,LiH,ionq_aria1,-0.0004870771223937782,-0.0004892477282797124,7.22289154243315e-05,7.22289154243315e-05,0.9962075,3,0,QWC,0.008484790586760058,0.008484665702589858,2.170605885934212e-06,0.004436619243111201,$\mathrm{LiH}$,1
47,qwc,LiH,ionq_aria1,5.205982173284348e-05,5.229182063079738e-05,5.8887900138671907e-05,5.8887900138671907e-05,0.9956018,4,0,QWC,0.007673668608536145,0.007673667031098432,-2.319988979538999e-07,0.00443661924858022,$\mathrm{LiH}$,1
48,qwc,LiH,ionq_aria1,-7.88022838461353e-06,-7.978938611063588e-06,4.7729841303126e-05,4.7729841303126e-05,0.9962032,4,0,QWC,0.00690867420024469,0.006908674086947845,9.871022645005744e-08,0.012371348027817378,$\mathrm{LiH}$,1
49,qwc,LiH,ionq_aria1,5.4010968945368154e-05,5.425166291733204e-05,4.864766243828833e-05,4.864766243828833e-05,0.9962403,4,0,QWC,0.006974578500061628,0.006974576631979825,-2.406939719638832e-07,0.004436619248531597,$\mathrm{LiH}$,1
50,qwc,LiH,ionq_aria1,1.746734588922243e-05,1.741800150270052e-05,4.709246510253973e-05,4.709246510253973e-05,0.9962032,3,0,QWC,0.0068623727670804446,0.006862372892503247,4.9344386521909904e-08,0.0028329533967636563,$\mathrm{LiH}$,1
51,qwc,LiH,ionq_aria1,-1.0763909625361147e-06,-1.0811877810508732e-06,3.314202288200394e-05,3.314202288200394e-05,0.9968551,4,0,QWC,0.005756910779522854,0.0057569107786239766,4.79681851475848e-09,0.004436619243047823,$\mathrm{LiH}$,1
52,qwc,LiH,ionq_aria1,-1.0712972200608689e-05,-1.0760713388698609e-05,2.390758892554832e-05,2.390758892554832e-05,0.9974881,4,0,QWC,0.004889526987120017,0.00488952688228582,4.7741188089920486e-08,0.004436619243112679,$\mathrm{LiH}$,1
53,qwc,LiH,ionq_aria1,-1.0712972200605693e-05,-1.0760713388695436e-05,2.390758892554832e-05,2.390758892554832e-05,0.9974881,4,0,QWC,0.004889526987120017,0.00488952688228582,4.774118808974261e-08,0.004436619243097456,$\mathrm{LiH}$,1
54,qwc,LiH,ionq_aria1,-1.076390962534302e-06,-1.0811877810493993e-06,3.314202288200391e-05,3.314202288200391e-05,0.9968551,4,0,QWC,0.005756910779522851,0.005756910778623974,4.7968185150972935e-09,0.004436619243367242,$\mathrm{LiH}$,1
55,qwc,LiH,ionq_aria1,-1.0763909625345494e-06,-1.0811877810490334e-06,3.314202288200394e-05,3.314202288200394e-05,0.9968551,4,0,QWC,0.005756910779522854,0.0057569107786239766,4.796818514484042e-09,0.004436619242801542,$\mathrm{LiH}$,1
56,qwc,LiH,ionq_aria1,-1.0763909625349576e-06,-1.0811877810495315e-06,3.314202288200392e-05,3.314202288200392e-05,0.9968551,3,0,QWC,0.005756910779522852,0.005756910778623975,4.796818514573827e-09,0.0044366192428825415,$\mathrm{LiH}$,1
57,qwc,LiH,ionq_aria1,-1.0763909625331348e-06,-1.081187781047868e-06,3.3142022882003925e-05,3.3142022882003925e-05,0.9968551,3,0,QWC,0.005756910779522852,0.005756910778623976,4.796818514733069e-09,0.004436619243036653,$\mathrm{LiH}$,1
58,qwc,LiH,ionq_aria1,-1.0763909625347747e-06,-1.08118778104965e-06,3.314202288200394e-05,3.314202288200394e-05,0.9968551,4,0,QWC,0.005756910779522854,0.0057569107786239766,4.796818514875371e-09,0.004436619243160955,$\mathrm{LiH}$,1
59,qwc,LiH,ionq_aria1,-1.0712972200613257e-05,-1.0760713388703745e-05,2.390758892554832e-05,2.390758892554832e-05,0.9974881,4,0,QWC,0.004889526987120017,0.00488952688228582,4.7741188090488e-08,0.0044366192431632995,$\mathrm{LiH}$,1
60,qwc,LiH,ionq_aria1,-1.0763909625382814e-06,-1.0811877810529823e-06,3.314202288200383e-05,3.314202288200383e-05,0.9968551,3,0,QWC,0.005756910779522844,0.005756910778623967,4.796818514700882e-09,0.0044366192429858954,$\mathrm{LiH}$,1
61,qwc,LiH,ionq_aria1,-1.0763909625383373e-06,-1.081187781053238e-06,3.314202288200384e-05,3.314202288200384e-05,0.9968551,4,0,QWC,0.005756910779522845,0.005756910778623969,4.796818514900782e-09,0.0044366192431697345,$\mathrm{LiH}$,1
62,qwc,LiH,ionq_aria1,-1.0712972200613032e-05,-1.076071338870331e-05,2.3907588925548326e-05,2.3907588925548326e-05,0.9974881,4,0,QWC,0.004889526987120018,0.00488952688228582,4.7741188090277934e-08,0.004436619243143958,$\mathrm{LiH}$,1
63,qwc,LiH,ionq_aria1,-1.0763909625364772e-06,-1.0811877810510527e-06,3.314202288200383e-05,3.314202288200383e-05,0.9968551,4,0,QWC,0.005756910779522844,0.005756910778623967,4.796818514575521e-09,0.0044366192428778655,$\mathrm{LiH}$,1
64,qwc,LiH,ionq_aria1,-1.0763909625362587e-06,-1.0811877810508732e-06,3.314202288200384e-05,3.314202288200384e-05,0.9968551,3,0,QWC,0.005756910779522845,0.005756910778623969,4.796818514614485e-09,0.00443661924291464,$\mathrm{LiH}$,1
65,qwc,LiH,ionq_aria1,-1.0763909625390522e-06,-1.0811877810533567e-06,3.314202288200384e-05,3.314202288200384e-05,0.9968551,4,0,QWC,0.005756910779522845,0.005756910778623969,4.796818514304471e-09,0.004436619242617714,$\mathrm{LiH}$,1
66,qwc,LiH,ionq_aria1,-1.0763909625386084e-06,-1.0811877810532195e-06,3.314202288200383e-05,3.314202288200383e-05,0.9968551,4,0,QWC,0.005756910779522844,0.005756910778623967,4.7968185146110966e-09,0.0044366192429018785,$\mathrm{LiH}$,1
67,qwc,LiH,ionq_aria1,-2.5186689577462368e-05,-2.5298931302886535e-05,1.0500129257915207e-05,1.0500129257915207e-05,0.9974786,3,0,QWC,0.003240292407882865,0.003240291533487402,1.1224172542416701e-07,0.004436619242148009,$\mathrm{LiH}$,1
68,qwc,LiH,ionq_aria1,-2.5186689577462507e-05,-2.5298931302886518e-05,1.0500129257915209e-05,1.0500129257915209e-05,0.9974786,4,0,QWC,0.003240292407882865,0.003240291533487402,1.1224172542401116e-07,0.004436619242141852,$\mathrm{LiH}$,1
69,qwc,LiH,ionq_aria1,-2.5186689577462103e-05,-2.5298931302886172e-05,1.0500129257915213e-05,1.0500129257915213e-05,0.9974786,4,0,QWC,0.003240292407882866,0.003240291533487403,1.1224172542406875e-07,0.004436619242144189,$\mathrm{LiH}$,1
70,qwc,LiH,ionq_aria1,-2.5186689577462124e-05,-2.529893130288614e-05,1.0500129257915214e-05,1.0500129257915214e-05,0.9974786,4,0,QWC,0.003240292407882866,0.003240291533487403,1.1224172542401454e-07,0.004436619242142052,$\mathrm{LiH}$,1
71,qwc,LiH,ionq_aria1,2.5022795662587863e-06,2.5083847894010445e-06,1.389411891242371e-05,1.389411891242371e-05,0.9974822,4,0,QWC,0.0037274807378470357,0.0037274807337435638,-6.1052231422581535e-09,0.002433926073884369,$\mathrm{LiH}$,1
72,qwc,LiH,ionq_aria1,2.502279566258669e-06,2.508384789400996e-06,1.3894118912423713e-05,1.3894118912423713e-05,0.9974822,4,0,QWC,0.003727480737847036,0.003727480733743564,-6.105223142327187e-09,0.002433926073911937,$\mathrm{LiH}$,1
73,qwc,LiH,ionq_aria1,-1.2442913667336484e-05,-1.2498364150213912e-05,1.1972254788299433e-05,1.1972254788299433e-05,0.9968492,4,0,QWC,0.0034600722481183685,0.003460072048266192,5.545048287742818e-08,0.004436619241605241,$\mathrm{LiH}$,1
74,qwc,LiH,ionq_aria1,2.5022795662582446e-06,2.5083847894006353e-06,1.3894118912423724e-05,1.3894118912423724e-05,0.9974822,3,0,QWC,0.003727480737847038,0.003727480733743566,-6.105223142390714e-09,0.002433926073937613,$\mathrm{LiH}$,1
75,qwc,LiH,ionq_aria1,-5.035308124797805e-07,-5.108206544197048e-07,1.5261833830902672e-05,1.5261833830902672e-05,0.9968579,4,0,QWC,0.003906639678465291,0.003906639677518894,7.289841939924311e-09,7.289841939924311e-09,$\mathrm{LiH}$,1
76,qwc,LiH,ionq_aria1,-1.2442913667336256e-05,-1.2498364150213797e-05,1.1972254788299438e-05,1.1972254788299438e-05,0.9968492,4,0,QWC,0.003460072248118369,0.003460072048266193,5.545048287754168e-08,0.004436619241614363,$\mathrm{LiH}$,1
77,qwc,LiH,ionq_aria1,-1.2442913667336212e-05,-1.2498364150213787e-05,1.1972254788299433e-05,1.1972254788299433e-05,0.9968492,4,0,QWC,0.0034600722481183685,0.003460072048266192,5.5450482877575564e-08,0.004436619241617078,$\mathrm{LiH}$,1
78,qwc,LiH,ionq_aria1,-1.2442913667336391e-05,-1.2498364150213951e-05,1.197225478829943e-05,1.197225478829943e-05,0.9968492,3,0,QWC,0.003460072248118368,0.0034600720482661916,5.545048287756032e-08,0.0044366192416158,$\mathrm{LiH}$,1
79,qwc,LiH,ionq_aria1,-5.751469170453922e-07,-5.777099963322405e-07,7.438865245336094e-06,7.438865245336094e-06,0.9968736,4,0,QWC,0.0027274282602008284,0.0027274282596591345,2.563079286848227e-09,2.563079286848227e-09,$\mathrm{LiH}$,1
80,qwc,LiH,ionq_aria1,-5.751469170452898e-07,-5.777099963319388e-07,7.438865245336095e-06,7.438865245336095e-06,0.9968736,4,0,QWC,0.002727428260200829,0.0027274282596591345,2.5630792866489624e-09,2.5630792866489624e-09,$\mathrm{LiH}$,1
81,qwc,LiH,ionq_aria1,-5.751469170453177e-07,-5.777099963318643e-07,7.4388652453360934e-06,7.4388652453360934e-06,0.9968736,4,0,QWC,0.0027274282602008284,0.002727428259659134,2.5630792865465773e-09,2.5630792865465773e-09,$\mathrm{LiH}$,1
82,qwc,LiH,ionq_aria1,-5.751469170453909e-07,-5.777099963318861e-07,7.4388652453360934e-06,7.4388652453360934e-06,0.9968736,4,0,QWC,0.0027274282602008284,0.002727428259659134,2.563079286495226e-09,2.563079286495226e-09,$\mathrm{LiH}$,1
83,qwc,LiH,ionq_aria1,-5.751469170454137e-07,-5.77709996332133e-07,7.438865245336094e-06,7.438865245336094e-06,0.9968736,4,0,QWC,0.0027274282602008284,0.0027274282596591345,2.563079286719266e-09,2.563079286719266e-09,$\mathrm{LiH}$,1
84,qwc,LiH,ionq_aria1,-5.751469170454391e-07,-5.777099963320302e-07,7.438865245336098e-06,7.438865245336098e-06,0.9968736,3,0,QWC,0.0027274282602008293,0.002727428259659135,2.5630792865910466e-09,2.5630792865910466e-09,$\mathrm{LiH}$,1
85,qwc,LiH,ionq_aria1,-5.751469170457077e-07,-5.777099963324449e-07,7.43886524533609e-06,7.43886524533609e-06,0.9968736,4,0,QWC,0.002727428260200828,0.0027274282596591337,2.5630792867371598e-09,2.5630792867371598e-09,$\mathrm{LiH}$,1
86,qwc,LiH,ionq_aria1,-5.751469170454374e-07,-5.7770999633211e-07,7.4388652453360934e-06,7.4388652453360934e-06,0.9968736,4,0,QWC,0.0027274282602008284,0.002727428259659134,2.5630792866725735e-09,2.5630792866725735e-09,$\mathrm{LiH}$,1
87,qwc,LiH,ionq_aria1,-5.751469170452344e-07,-5.777099963320143e-07,7.438865245336098e-06,7.438865245336098e-06,0.9968736,3,0,QWC,0.0027274282602008293,0.002727428259659135,2.563079286779935e-09,2.563079286779935e-09,$\mathrm{LiH}$,1
88,qwc,LiH,ionq_aria1,-5.75146917045707e-07,-5.777099963323198e-07,7.438865245336092e-06,7.438865245336092e-06,0.9968736,4,0,QWC,0.002727428260200828,0.0027274282596591337,2.5630792866127518e-09,2.5630792866127518e-09,$\mathrm{LiH}$,1
89,qwc,LiH,ionq_aria1,-5.751469170456641e-07,-5.777099963322604e-07,7.438865245336092e-06,7.438865245336092e-06,0.9968736,4,0,QWC,0.002727428260200828,0.0027274282596591337,2.5630792865962346e-09,2.5630792865962346e-09,$\mathrm{LiH}$,1
90,qwc,LiH,ionq_aria1,-5.751469170454741e-07,-5.777099963321402e-07,7.438865245336097e-06,7.438865245336097e-06,0.9968736,4,0,QWC,0.002727428260200829,0.002727428259659135,2.563079286666115e-09,2.563079286666115e-09,$\mathrm{LiH}$,1
91,qwc,LiH,ionq_aria1,-5.751469170456427e-07,-5.7770999633236e-07,7.438865245336089e-06,7.438865245336089e-06,0.9968736,4,0,QWC,0.0027274282602008275,0.0027274282596591332,2.5630792867172545e-09,2.5630792867172545e-09,$\mathrm{LiH}$,1
92,qwc,LiH,ionq_aria1,-5.751469170456451e-07,-5.777099963322464e-07,7.438865245336095e-06,7.438865245336095e-06,0.9968736,4,0,QWC,0.002727428260200829,0.0027274282596591345,2.563079286601317e-09,2.563079286601317e-09,$\mathrm{LiH}$,1
93,qwc,LiH,ionq_aria1,-5.751469170455819e-07,-5.777099963323548e-07,7.4388652453360985e-06,7.4388652453360985e-06,0.9968736,3,0,QWC,0.0027274282602008293,0.002727428259659135,2.563079286772947e-09,2.563079286772947e-09,$\mathrm{LiH}$,1
94,qwc,LiH,ionq_aria1,-5.751469170455184e-07,-5.777099963323176e-07,7.4388652453360985e-06,7.4388652453360985e-06,0.9968736,3,0,QWC,0.0027274282602008293,0.002727428259659135,2.563079286799205e-09,2.563079286799205e-09,$\mathrm{LiH}$,1
95,qwc,LiH,ionq_aria1,-8.535303605217434e-06,-8.573340251555256e-06,6.114275793679005e-06,6.114275793679005e-06,0.9975102,4,0,QWC,0.0024726914369308946,0.0024726913053424067,3.803664633782178e-08,0.0044366192431149224,$\mathrm{LiH}$,1
96,qwc,LiH,ionq_aria1,-8.53530360521747e-06,-8.57334025155516e-06,6.1142757936790034e-06,6.1142757936790034e-06,0.9975102,4,0,QWC,0.002472691436930894,0.0024726913053424067,3.8036646337691335e-08,0.004436619243099757,$\mathrm{LiH}$,1
97,qwc,LiH,ionq_aria1,-8.535303605217324e-06,-8.573340251555125e-06,6.114275793679005e-06,6.114275793679005e-06,0.9975102,4,0,QWC,0.0024726914369308946,0.0024726913053424067,3.803664633780145e-08,0.004436619243112619,$\mathrm{LiH}$,1
98,qwc,LiH,ionq_aria1,-8.535303605217342e-06,-8.573340251555081e-06,6.114275793679008e-06,6.114275793679008e-06,0.9975102,3,0,QWC,0.002472691436930895,0.0024726913053424076,3.803664633773877e-08,0.00443661924310533,$\mathrm{LiH}$,1
99,qwc,LiH,ionq_aria1,-8.535303605217376e-06,-8.573340251555029e-06,6.114275793679005e-06,6.114275793679005e-06,0.9975102,4,0,QWC,0.0024726914369308946,0.0024726913053424067,3.803664633765237e-08,0.00443661924309528,$\mathrm{LiH}$,1
100,qwc,LiH,ionq_aria1,-8.535303605217329e-06,-8.573340251555129e-06,6.114275793679005e-06,6.114275793679005e-06,0.9975102,4,0,QWC,0.0024726914369308946,0.0024726913053424067,3.8036646337799755e-08,0.004436619243112419,$\mathrm{LiH}$,1
101,qwc,LiH,ionq_aria1,-8.535303605217402e-06,-8.573340251555057e-06,6.114275793679006e-06,6.114275793679006e-06,0.9975102,3,0,QWC,0.0024726914369308946,0.002472691305342407,3.803664633765576e-08,0.004436619243095661,$\mathrm{LiH}$,1
102,qwc,LiH,ionq_aria1,-8.535303605217342e-06,-8.573340251555217e-06,6.114275793679005e-06,6.114275793679005e-06,0.9975102,4,0,QWC,0.0024726914369308946,0.0024726913053424067,3.8036646337874294e-08,0.004436619243121069,$\mathrm{LiH}$,1
